exp_id,dataset,n_total,n_train,n_test,d,n_classes,model,kernel,L,m,P,split_id,acc,time_s,timestamp
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,2,0.78284,1888.3691750750004,2026-06-04T03:12:28.480985
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.78416,800.181748052004,2026-06-04T03:25:48.891078
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.77996,624.1628275800031,2026-06-04T03:36:13.279255
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,2,0.7836,761.0950602500016,2026-06-04T03:48:54.601469
exp3_scalability,HIGGS,98050,50000,14707,28,2,Linear SVM,varies,-1,-1,1000,0,0.6400353573128442,0.14835887699882733,2026-06-04T03:49:03.565646
exp3_scalability,HIGGS,98050,50000,14707,28,2,Linear SVM,varies,-1,-1,1000,1,0.636975589855171,0.1472600990018691,2026-06-04T03:49:03.729711
exp3_scalability,HIGGS,98050,50000,14707,28,2,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.6702930577276127,12.169022804999258,2026-06-04T03:49:15.957169
exp3_scalability,HIGGS,98050,50000,14707,28,2,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.6754606649894608,15.842506207001861,2026-06-04T03:49:31.826282
exp3_scalability,HIGGS,98050,50000,14707,28,2,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.6716529543754675,9.817925793999166,2026-06-04T03:49:41.726803
exp3_scalability,HIGGS,98050,50000,14707,28,2,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.671516964710682,9.253817626005912,2026-06-04T03:49:51.009243
exp3_scalability,HIGGS,98050,50000,14707,28,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.6720609233698239,33.22095433300274,2026-06-04T03:50:24.318980
exp3_scalability,HIGGS,98050,50000,14707,28,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.6745767321683552,34.58221565400163,2026-06-04T03:50:58.930591
exp3_scalability,HIGGS,98050,50000,14707,28,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.6717209492078602,9.961459619997186,2026-06-04T03:51:08.984875
exp3_scalability,HIGGS,98050,50000,14707,28,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.6716529543754675,9.313575332002074,2026-06-04T03:51:18.329277
exp3_scalability,SUSY,5000000,50000,50000,18,2,Linear SVM,varies,-1,-1,1000,0,0.78666,0.2683580689918017,2026-06-04T17:31:59.266123
exp3_scalability,SUSY,5000000,50000,50000,18,2,Linear SVM,varies,-1,-1,1000,1,0.7868,0.2602929909917293,2026-06-04T17:32:01.549753
exp3_scalability,SUSY,5000000,50000,50000,18,2,Linear SVM,varies,-1,-1,1000,2,0.7868,0.349561854993226,2026-06-04T17:32:03.999123
